Source-url,Title,Information
https://om.wikipedia.org/wiki/Dhukkuba_Chaagas,Dhukkuba Chaagas,Dhukkuba Chaagas YKN American trypanosomiasis kun mudhii lafaa dhukkuba ilbiisotaan darbu kan uummamu protozoa Maq. Trypanosomacruzi . 1 Yeroo baayee kan ittiin tamsau ilbiisa kissing bugs jedhamtee beekamtuuni. 1 Mallattoowwan erga dhukkubichi qaama keessa galee faale kaasee jijjiirramaa deema. Sadarkaa jalqabaarratti mallattoowwan hin mulatan yookin dhukkubbi xiqqoo kan akka hooina qaamaa fi itauu mudaamuddii dhukkubbii mataa YKN idoodhumtii ciniinname sun itautu mulata. 1 Torban 812 boodanamootni gara sadarka dhukkubicha waliin yeroo dheeraa jiraachutti Chronic itti waan ceaniif dhibbanta 6070 mallattoo dabalataa hin argisiisan. 2 3 Namootni kun dhibbantaa 30 hanga 40 erga faalamanii kaasee wagoota 10 fi 30 gidduutti mallattoowwan biraa argisiisuu malu. 3 Kunis guddachuu hidda onnee ventricles of the heart hanga dhibbanta 2030 dabaluun gara dadhabuu onneettiheart failure geessa . 1 kan enlarged esophagus YKN guddachuun qaama marumaanii namaoota dhibbantaa 10 taan irratti ni mulata. 1 T. cruzi n yeroo baayee namaa fi bineeyyii hoosisanitti kan dadarbu ilbiisa dhiigaxuuxxuu gosa kissing bugs jedhamtee beekamtuuni Triatominae . 4 Ilbiisonni kun iddoowwan adda addaatti maqaawwan adda addaatiin beekkamu kunis Arjentiinaa Booliviya Chiilii fi Paraguayi keessati vinchuca Braazil keessatti barbeiro the barber Kolombiyaa keessatti pito giddugala Ameerikaa keessatti chinche akkasumas Venzuweelaa keessatti chipo jedhamuun beekkama. Dhukkubnni kun tarii dhiiga walii dabarsuudhan qaama nama tokkoo isa gara biraatiif dabarsanii dhaabudhaan nyaata dhukkubichaan faalame nyaachu fi haadharraa gara daaimaatti daddarbuu dandaa. 1 Sadarkaa duraajalqabbii irratti maayikirooskooppii fayyadamuudhaan raammoo dhukkubicha fidu addaan baasun ni dandaama. 3 Dhukkubichii yeroo dheera erga tureen booda aqaama ittiftuu antibodies T. cruzi dhiiga keessa ilaaludhaan addaan baasun ni dandaama. 3 Dhukkubicha ittisuuf yeroo baayee ilbiisa kissing bugs jedhamtu kana balleessu fi cinniinnaa ishii dhabamsiisudha. 1 Tarkaanfiin ittisaa gara biraa yeroo dhiiga walii dabarsan sirriitti sakattauudha. 1 Akka lakkoofsa faranjootatti hanga 2013 itti talaallin hin uummamnne. 1 Dhukkubichi yeroo jalqaba nama qabu yoo yaalaman qorichoota benznidazole YKN nifurtimoxtiin fayyuun ni dandaama. 1 Ammuma dhukkubni Chagas namarra turu sadarkaan fayyuu gadi deema kan dhufu yoo taeyyu jalqaba irratti dafanii yoo yaalaman amma gutummaa guututti dhiyaatun ni fayyu. 1 Erga yeroo dheeraa namarra tureen booda yaalamuun mallattoowwan dhukkubbii dhumarra mulatan akka turan yookin akka hin mulanne ittisuuf gargaara. 1 Benznidazole fi Nifurtimoxn namoota dhibbantaa hanga 40 gaan irratti yeroodhaaf dhiibbaa maddii 1 kan akka dhukkubbii gogaa summaauu sammu fi gubaa qaama garaa irraatti mulisuu dandaa. 2 5 6 Namootni miiliyoona 7 hanga 8 itti tilmaamaman baayeen isaanii biyyoota akka Meeksiiko Giddugala Ameerikaa fi Kibba Ameerikaa jiraatan dhukkuba Chagaasin qabamanii argamu. 1 Akka ragaa bara 2006 tti waggaatti namoota 12500 ajjeesa. 2 Namootni hedduun dhukkuba kana waliin jiraatan hiyeessota 2 fi namootni dhukkuba kanaan qabamanii jiran baayeen isaani faalamuu isaanillee hin beekanhin hubatan. 7 Sosochiin uummataa hedduumminaan iddoodha gara iddootti taasifamuu bakki dhukkubnii Chagas itti argamu akka babalatu kan taasise sia tau kunis yeroo amma biyyoota Awuroopaa hedduu fi Ameerikaa dabalata. 1 Naannowwan kun waggoota hanga 2014 keessatti olkaiinsa argisiisaniiru. 8 Dhukkubichi yeroo jalqabaatif kan argame bara 1909 nama Carlos Chagas jedhamuun sia tau sana booda maqaa kanatti moggaafame. 1 Dhukkubichi nama malees bineensoota 150 caalan kan miidhudha. 2
https://om.wikipedia.org/wiki/Dhundhula,Dhundhula,Dhundhulli sarara tokkoo hammam akka fododee ykn habalakee safartuudha. Fageenya dagalee uwwifame ilaalchisee saffisa sararri itti ol kau ykn gadi buu bakka bua. Dhundhulli tuqaa lama sarara tokko irratti gidduu jiru unkee fayyadamuun shallagamuu dandaa Siiqqee x 1 y 1 fi x 2 y 2 irratti tuqaa lama yoo nuuf kenname dhundhulli sarara m akka armaan gadiitti taa
https://om.wikipedia.org/wiki/Dibaabaa,Dibaabaa,Dibaabaa Dibaba atileetii Oromoo
https://om.wikipedia.org/wiki/Digaluu_fi_Xijjoo,Aanaa Digaluu fi Xijjoo,Digaluuf Xijjoon aanolee godina Arsii naannoo Oromiyaa Itoophiyaa keessaa isa tokko.
https://om.wikipedia.org/wiki/Digaluuf_Xijjoo,Aanaa Digaluu fi Xijjoo,Digaluuf Xijjoon aanolee godina Arsii naannoo Oromiyaa Itoophiyaa keessaa isa tokko.
https://om.wikipedia.org/wiki/Diiksis,Diiksis,diksiis hamdaan aanaalee godina arsii keessaa tokko kan taatee fii aanaa karaa asfaaltii itayyaa roobee keessa dabruu fi saffisaan guddachaa jirtuudha. keessumattuu gabayaa loonitiin baayyee beekkamtuudha.
https://om.wikipedia.org/wiki/Dilaalii,Dilaalii,Dilaalii ykn liidii ykn rasaasa
https://om.wikipedia.org/wiki/Dilbeetummaa,Dilbeetummaa,Dilbeetummaa sirna dinagdee abbummaa dhuunfaa meeshaalee oomishaa fi bu'aadhaaf meeshaalee fi tajaajiloota uumuu irratti hundaa'eedha. Amaloonni ijoo dilbeetummaa qabeenya dhuunfaa kuufama dilbii humna namaa mindaa fi gabaa dorgommii .
https://om.wikipedia.org/wiki/Dimitirii_Mendeleev,Dimitirii Mendeleev,Dimitirii Mendeleev Raashiyaaniffa Дмитрий Иванович Менделеев IPA ˈdmʲitrʲɪj ɪˈvanəvʲɪtɕ mʲɪndʲɪˈlʲejɪf dhaggeeffadhu A.L.A 8 Gurrandhala 1834 2 Gurrandhala 1907 O.S. 27 Amajjii 1834 20 Amajjii 1907 kemistii fi kalaqaa lammii Raashiyaa ti. Mendeleev Seera Peredikii baase gabatee peredikii elementotaa mataasaa uumme kanattis fayyadamuun amaloota elementota sana dura argaman sirreesse amaloota elementota saddeet kan yeroo sana hin argamin ammoo raage.
https://om.wikipedia.org/wiki/Dinagdee,Dinagdee,Qordiinagdeen qorannoo hanqinaafi dhiibbaa inni itti fayyadama leecalloo oomisha meeshaalee fi tajaajiloota guddina oomishaa fi fayyadamummaa yeroon fi dhimmoota walxaxaa biroo adda addaa hawaasaaf yaaddoo guddaa taanidha.
https://om.wikipedia.org/wiki/Dinquu_Dayyaasaa,Dinquu Dayyaasaa,Dinquu Dayyaasaa abbaa qabeenyaa fi tolaoolaa yoo ta'u abbaa Koolleejjii Riifti Vaaliti . Dinquun dhaabbata Televizyiinii tamsaasu kan Oromia Broadcast Service OBS jedhamus hundeesseera. Dhaloota Isaa he is na jedhamutti dhalate. Abbaan Dinquu Dayyaasaa Abbaa makkoo jedhamaa inniss qallichaa kabajamaa ijoollee shantamii lama qaba. Dinquu ilmoo soddommii saddeettaffaa ta'ee dhalate. Dayyaasaan nama aangoo qabu yoo ta'u giraazmaachii ture. Feedhii aadaa Oromoo guddisuuf qaburraan kan ka'es Dayyaasan miseensa Waldaa WalGargaarsaa Maccaa fi Tuulamaa ture. Haatii Dinquu Daansee Gurmuu jedhamti. Dinquun Sandafaa haa dhalatu malee kan guddate garuu Aanaa Boosat Ganda Rukeecha fi Boqoree keessatti. Dinquun barnoota sadarkkaa tokkoffaa fi giddugaleessa lammaffaa Mana Barumsa Walancitiitti kan barate yoo ta'u mana barumsaa ga'uuf naannoo sa'aatii sadi'ii deema ture. Barnoota sadarkaa lammaffaa ammoo magaalaa Adaamaatti Mana Barumsa Haawaasitti barate. Abbaan Dinquu Dinquun akka qotatuu fi of danda'uuf qotiyyoota cimdii lamaa fi lafa qarxii afurtamii shan hojjattoota wajjin kenneefi. Haala kanaan Dinquun barachaa fi qotachaa ture. Dinquun sangaa gabbisuun bu'aa guddaa akka qabu waan hubateef xaafii sirriitti qotee gurguruun sangaa gabbisuu jalqabe. Sangaa gabbisuu qofaan osoo hin daangeffamin baaburri midhaan daaku waan hin jirreef Dinquun kana hubachuudhan baabura midhaanii iddoo Tirii Sangootaa jedhamutti dhaabe. Haala kanaan qabeenya horachaa kan deeme Dinquun bara 1998 gamoo Naa'ol jedhamu magaalaa Adaamaatti ijaare. Gamoon kun yeroo amma bara 2015 hoospitaalaa fi koollejjii fayyaa ta'uun tajaajilla jira. Itti aansun bara 1999 mana barumsa sadarkaa tokkoffaa kan NFYD Lakkoofsa 1 jedhamu magaalaa Adaamaatti ijaare. Boodarras ol guddachuun manni barumsaa kun barattoota oolmaa daa'immaniirraa kaasee hanga qophaa'inaatti barsiisaa jira. Yeroo amma magaalaa Adaamaa keessa manni barumsa kun lama yoo ta'u magaalota kan biraattis babal'achaa jira. Itti fufuun bara 2000 Dinquun Koolleejjii Riifti Vaalii hundeesse. Koollejjiin kun sadarkaa olaanatiin barsiisaa waan tureef battalumatti gara yuunivarsiitii koollejjiitti ol guddate. Yeroo ammaa Koollejjiin Yuunivarsiitii Riifti Vaalii kaampaasii kudha shan kan qabu yoo ta'u walumaa galatti barattoota 120000 yoo qabaatu kana keessa 78000 barattoota idilee fi 42000 ammoo barattoota barnoota fageenyaa baratani. Koollejjii Yuunivariitii Riifti Vaalii keessatti Dinquun barattoota harka qalleeyyii fi gargaarsa hin qabne tola akka baratan carraa iskoolaarshiippii kenneefii barsiisun beekkama. Akkaataa kanaan barattoonni kuma baayyee ta'an hanga ammaatti Riifti Vaalitti baratanii eebbifamaniiru.
https://om.wikipedia.org/wiki/Diriiroo_habalakaa,Diriiroo habalakaa,diriiroon habalakaa ykn baldhinni habalakaa maashiniiwwan salphaa ja'an keessaa isa tokko.qaama dirra diriiraa qabu akka xaawulaa kan kallattii dalgaa irraa kofa ta'een ol jedhee jiru. Diriiroon habalakaa waan ulfaatu tokko ol baasuuf ykn gadi buusuuf tajaajila. Yaalii fiiziksii keessatti haala sochii qorachuuf tajaajila. Fakkeenyaaf bilookiin xiqqoon diriiroo habalakaa irra akka asii gadi bu'u taasisuun humna rigataa baarbaaduun ni danda'ama.
https://om.wikipedia.org/wiki/Dirre_Dhawaa,Dirree Dhawaa,Magaalaa Maqaa Dirree Dhawaa Dir Dhabe ድሬዳዋ Alaabaa Asxaa uffata waraanaa Kaartaa Biyya Itoophiyaa Naannoo Oromiyaa Godina Aanaa Ol ka'iinsa Ganda Ballina 1.2132 km² Baayyina ummataa 607.321 2008 Tuuta'insa ummataa 501km² Dirree Dhawaan Dirree Dawaa jedhamuunis ni beekamti magaala Itoophiyaa gara bahaatti argamtuudha.
https://om.wikipedia.org/wiki/Dirree_Dhawaa,Dirree Dhawaa,Magaalaa Maqaa Dirree Dhawaa Dir Dhabe ድሬዳዋ Alaabaa Asxaa uffata waraanaa Kaartaa Biyya Itoophiyaa Naannoo Oromiyaa Godina Aanaa Ol ka'iinsa Ganda Ballina 1.2132 km² Baayyina ummataa 607.321 2008 Tuuta'insa ummataa 501km² Dirree Dhawaan Dirree Dawaa jedhamuunis ni beekamti magaala Itoophiyaa gara bahaatti argamtuudha.
https://om.wikipedia.org/wiki/Dirree_Incinnii,Dirree Incinnii,Aanaan Dirree Incinnii aanaalee godina Shawaa Lixaa keessatti argaman keessaa ishee tokkoodha. Magaalaa guddoon aanaa kanaa Incinnii jedhamti. Aanaa dirree incinnii gandoolee baadiyaa 21 fi bulchinsa magaalaa 1 walitti gandoota 22 qabdi. Aanaa dirree incinnii karaa bahaa aanaa tokkee kuttayee Karaa lixaa aanaa jibaat karaa kaabaa aanaa tokkee kuttayee fi karaa kibbaa lixaa aanaa ammayyaa tiin dangeefamttee argamtti. Aanaan dirree incinnii teessoo mootummaa naannoo oromiyaa finfinnee irraa Km 154 teessoo bulchiinsaa godina shawwaa lixaa kan taate amboo irraa daanddii gara wallaggaa geessu gudar irraa gara kibba lixaatti KM 40 fagaattee argamtti bal inni lafa aanaa kana 152628 KM 2 akka tae ragaan ni ibsa. Aanaan dirree incinnii teessuma adda addaa qabdi kannen keessaa lafa badheediriiraa tulluuwwan fi hallayyaa yookaan irraan gadee of keessaa qabdi irra caalaan lafa aanaa kanaa diriiraadha Aanaan dirree incinnii haala qilleensa jireenyaa ilmaan namaa fi bineensotaaf mijataa tae qabdi. Kanas kan taasise bosona uumamaan badhaate qabaachuu isheeti haaluma kanaan haala qilleensa aanaa kanaa yoo ilaallu dhiibbenttan 90 baddaa yoo tau kan hafe dhiibbenttan 10 badda daree dha. Aanaan kun qabeenya uumamaa gosota adda addaatiin badhaatudha. Kanaafis sababni haala qilleensa ishee fi rooba yeroo yeroon argachuu isheeti qabeenya uumamaa aanaan kun qabdus kannen armaan gadiiti Aanaan dirree incinnii laggeen bonaa fi gannaa yaaan hedduu fi aanitti qaxxaamuranii darban hedduu qabdi. Laggeen kannen keessaa baldhoo jaarraa haneehindhee iyyaasuudoongoo fi kkf isaan gurguddoodha. Biyyeen gosa adda addaa aanichaa ni argamu. Biyyeen kunis oomisha qonnaa fi faayidaalee biroof ooluu kan dandaanidha biyyeen aanaa kana keessaatti argamanis biyyee suphee kan meeshaalee manaa adda addaa irraa hojjachuuf tajaajilu biyyee diimaa oomisha midhaanii fi ijaarsaa manatiif kan oolu biyyee boora miidhagina manaa ykn mana dibuuf kan ooluu cirracha laggeen keessatti mldhatu maqaa dhahuun ni dandaama. Dacheen aanaa kanaa harkii hedduun bosonan kan haguugamedha. Bosona bebekamoo aanaa kanaa keessaa muraasni isaanii bosona roggee qarsaa bosona dabballee bosona doshee bosona gafaree bosona roggee hilloo bosonaa faaxoo fo kk f dha. Biqiltuuwwan muka biyya keessaa gosoota adda addaa kan akka gaattiraa baddaa birbirsaa eebicha ejersaa laaftoo shimalaaleemmana abbayyii heexoo hoomii qamaxxee fi k k f baayinaan keessatti argamu Aanaa kana keessatti bineensonii bosonaa bineensonni manaa fi simbirroonni hedduu ni argamu kannen keessaa bineensota bosonaa kannen akka Qeerransaa Deeroo Bosonuu waraabbessaa kuruphee awwaaldiigessaa sooyyambiifaa qamalee jaldeessaa weenniibooyyee jeedalasardidaa fi k k f kaasuun ni dandaaa Simbirrota akaakuu adda addaa kannen akka Quubsaa risaa gugee Bullallaa quuroo aaeehaadha galatee culullee joobiraruumicha simbbirroowwan xixiqqoo fi k k f Bineensota mana kannen akka v Horii gaafaa kannen akka loon reee hoolaa v Horii feinsa kottee duudaa kannen akka fardaa gaangee harree v Lukkuu fi kannen biro hedduminaan kan of keessaatti hammate qabdu dha. Aanaan di incinnii tajaajila ibsa humna hydro elektrikii saaatii 24 tajaajilu kan magaala guddoo aanaa fi gandoota baadiyaa hunda tajaajilu qabdi akkasumas tajaajila bilbila dijitaalaa fi moobaayilii ni qabdi Kolleejjii BLTO tokko Manneen Barnootaa Sadarkaa lammaffaa lamaafi Sadarkaa tokkoffaa 40 ol qabdi Baayinni uummata aanaa di incinnii akkaataa lakkofsa mana fi namaa bara 1999 E.C 2007 G.C taasifameen Kan baadiyaa dhi 33362 dhalaa 33902 walitti 67264 Kan magaalaa dhi 2197 dhalaa 2160 walitti 4357 Waliigalatti dhi 40559 dhalaa 38062 walitti 78621 Incinnii 01 Arfinjoo Dagaa Waldoo Hindhee Hoomii Hanee Naannoo Jidduu Roggee Dagaa Bolaa Garmaamaa Bolaa Roggee Bolaa Dammaqaa Qorroo Qarsaa Tokkee Lamaan Tokkee Abuyyee Gaamoo Gamballaa Biloo Abbayyii Muunyoo Basharuu Buuyyamaa Qochoree Buyyamaa Mijuu Buuyyamaa Daalfoo Buuyyamaa Dabballee Buuyyamaa Roggee Ajoo Qarsaa Ajoo Qarsaa Bilii ü Bosona dabballee ü Tulluu roggee ü Bishaan hoaaxabala carrifattuu ü Fincaaa carrifatuu ü Fincaaa shaboo ü Holqa gumbbii ü Calalaqa doonjoo ü Fincaaa harrii ü Fincaaa dammaqaa Laafttoo shamaloolaafttoo yaaii Bakka bobbaa jabbii Fooqa reootaabakka jaha 6 Fooqa dullachaa fi kormaabakka afur4 Fooqaa diriirii Laaftto faachaamirgaa Bakka dagaagaan ittii qalamu Fooqa dhankakaa Bakka marga itti suuqatan Laftoo komisaa Irrenfatabakka irreechaa Tolcha fardaa Fooqa kormaa gosoonni nyaata aadaa aanaa kanatti beekamoo ta'ancaccabsaa cuukkoo marqaa dhodhoobooqorii hollataawarqee irra kan hojjatamuqincee daabboo buna qalaa akaawwii dinnicha maxinoo mulluusuummoo caabetaa fi k k f Dhugaatiiwwan aadaas kanneen bordeefarsoo oromoo buqqurii bookadaadhii farsoo fi k k f beekamoodha. Abo Abebe tiin qindaawee dhiyaate. Gaaffii fi yaada yoo qabaattan abserdidogmail.com or abserdidoyahoo.com fayyadamuun gaafachuu dandeessu.
https://om.wikipedia.org/wiki/Dirree_maagneetii,Dirree maagneetii,Dirreen Maagneetii ykn Dirreen laboobilaa Baka yookiin balina bantoo maagneetii tokkoo humna itti dalageessuu dha.Dirreen maagneetii sararaawwan yaaddooSararaawwan humna maagneetiijedhamanii beekamaniinbakka buufama yookiin agarsiifama.Sararaawwan humna maagneetii sararaawwan yaaddoo kallattii dirree maagneetii haala ittifufiinsa qabuun agarsiisanii dha.
https://om.wikipedia.org/wiki/Diyaameetirii,Diyaameetirii,Jioomeetirii keessatti daayameetira ykn Fullataa geengoo kutaa sarara qajeelaa kamiyyuu kan wiirtuu geengoo keessa darbuu fi tuqaawwan xumuraa isaa geengoo irratti ciisan dha. Akkasumas akka koordiiwwan geengoo dheeraa taetti ibsamuu dandaa. Hiikni lamaan daayameetira ispheerii tokkoofs sirrii dha .
https://om.wikipedia.org/wiki/DNA,DNA,DNA gabaabaajee jecha Afaan inglizii deoxyribonucleic acid jedhuu yoo ta'u Afaan Oromoon yoo hiikkamuu Dhangaaggee Tambii riboosii hanqadhituuhanquu oxygenhadhituu molakiyuulii ykn maddarroo lakkadhaalaagenetic code orgaanizimoota of keessaa qabuudha. Kunis bineensota biqiltoota pirootistoota fi baakteeriyaa dabalata. Innis funcaa Tambiixeedduupolynucleotide lama kan heeliiksii dachaa keessatti argaman irraa ijaarama. DNAn tokkoon tokkoon lubbiyyoo orgaanizimii keessa jiruu isaanis lubbiyyoowwan pirootiinii akkamii akka hojjetan itti hima. Irra caalaa pirootinoonni kun inzaayimoota .Ijoolleen DNA warra isaanii irraa dhaalu. Kanaafidha ijoolleen amala warra isaanii wajjin kan akka gogaa rifeensaafi halluu ijaa kan qooddatan. DNAn nama tokko keessa jiru walittimakamiinsa DNA tokkoon tokkoon warra isaanii irraa argamudha. Kutaan DNA orgaanizimii tokkoo tartiiba DNA lakkadhaala hin qabne dha. Tartiiba pirootiinii lakkadhaalakoodii hin kennan. DNAn koodii hin qabne tokko tokko gara molakiyuulota RNA koodii hin qabneetti kan barreeffaman yoo tau kanneen akka RNA dabarsuu RNA raayboosoomaa fi RNA qajeelfamaa. Tartiibonni biroo tasumaa hin barreeffaman ykn RNA dalagaa hin beekamne ni uumu. Hammi DNA koodii hin qabne gosoota gidduutti garaagarummaa guddaa qaba. Fakkeenyaaf jiinoomiin namaa 98 ol DNA koodii hin qabne yoo taujiinooma baakteeriyaa idilee keessaa gara 2 qofatu DNA koodii hin qabne dha. Vaayirasiin DNA ykn RNA fayyadamuun orgaanizimoota faalu. Jiinoomiin vaayirasoota DNA irra caalaan isaanii niwukilasii seelii keessatti kan raawwatamu yoo tau vaayirasoonni RNA ammoo yeroo baayee saayitoopilaasmii keessatti baayatu. Seelii yuukaariyootii keessaa DNAn gara baaddirootatti gurmaaa. Hirama seelii dura adeemsa danooma DNA keessatti baaddirri baayeen ni tolfamuu. Orgaanizimoonni yuukaariyootii kan akka bineensotaa biqiltoota fangasii fi pirootiistonni DNA isaanii harka caalu niwukilasii seelii ykn wirmaata keessa kuusu. Garuu pirookaariyootonni akka baakteeriyaa fi arkiiyaa DNA isaanii saayitoopilaasmii ykn kalloo areeroo qofa keessatti baaddira geengoo keessatti kuufatu. baddiroonni yuukaariyootii keessaa pirootinoonni kiroomaatinii kan akka histoonii DNA walitti qabuu fi qindeessuuf gargaaru. DNAn boca maramaa dachaa kan qabu yoo tau tokkoon tokkoon tarkaanfii sadarkaa Tambiixa ykn tambiixa lama. Tambiixoonnii molakiyuulota sukkaara diyooksiiraayiboosii garee fosfeetii fi beezii naayitiroojiinii irraa ijaaramaniidha.DNAn gosa Tambiixa afur irraa kan ijaarame yoo tau isaanis adenine A thymine T cytosine C fi guanine G dha.Adeeniiniin taayiminii wajjin saayitoosiniin immoo guwaaniin waliin karaa hidhoo haayidiroojiinii cimdii taa.Adenine fi thymine hidhoo haayidiroojiinii lama kan uumuu yoo tau cytosine fi guanine ammoo hidhoo haayidiroojiinii sadii uumu.Cimdiin beezii tartiiba kamiinuu dhufuu dandau AT ykn TA CG ykn GC kunis DNAn odeeffannoo akka koodii ykn lakkada godhu isa dandeessisa. Baaddira irratti DNAn pirootiinota histoonii jedhaman waliin hidhamee kiroomaatinii uuma. Waldaan kun epijeneetiksiiOldhalmaya fi dambii jiinii keessatti qooda fudhata. Jiiniiwwan yeroo guddinaa fi sochii seelii ni ibsama ni cufamu dambii kun buuura sochii irra caalaan isaa seelii keessatti raawwatamuudha. DNA Jalteessuu jechuun adeemsa DNA itti irradeddebi'aani garagalchan ykn kooppii godhaniida.DNA golluun helicase hidhoo haayidiroojiinii cabsuudhaan hidda DNA addaan baasa.Hidhoonni adda baafaman akka unkaa ijaarsa hidda haaraa tajaajilu.DNA poliimereeziin tokkoon tokkoon hidda unkaa irratti niwuukilootaayidoota dabalataa dabalata.Buaan isaas molakiyuulota DNA walfakkaatan lama yoo tau tokkoon tokkoon isaanii hidda jalqabaa tokkoo fi hidda haaraa ijaarame tokko qabu. Foloqni jijjiirama tartiiba DNA yeroo jaltiinaa uumamuu dandauudha.Gosoonni foloqa mutation haqiinsa bakka buusa suuqxii fi dachaooma ykn mirroma kan dabalatudha.Foloqni caasaa pirootiinii dalagaa fi dandeettii orgaanizimii irratti dhiibbaa adda addaa qabaachuu dandaa.Foloqni tokko tokko miidhaa kan geessisu yoo taʼu kaan immoo giddu galeessa taʼuu ykn faayidaa kan qabu taʼuu dandaʼa.Foloqni garaagarummaa jeneetikiif gumaacha kan godhu yoo taʼu jijjiirama tirannaa fiduu dandaʼa. Oomishni pirootiinota adeemsa burqophee ykn tiraanslation ykn hiikkoo jedhamu keessatti raawwatama. Adeemsa kana keessatti odeeffannoon jeneetikii dhalmaya DNA keessatti kuufame gara ergamaa RNA mRNAtti ergamee booda gara tartiiba addaa amiinoo asiidotaatti jijjiirama. Sana booda Ergaa mRNAn qaama raayboosoomii jedhamaniin kan dubbifamu yoo tau amiinoo asiidonni tartiiba sirrii taeen walitti qabamanii pirootiinii oomishuu.
https://om.wikipedia.org/wiki/Doddotaa-siree,Doddotaa-siree,Aanaan Doddotaa godina Arsii keessatti argamti. Aanaan tun kaabaan godina Shawaa Bahaatiin Kibbaan aanaa Heexosaabahaan aanaa Sireelixaan aanaa Zuwaay Dugdaan daangoftee argamti. Aanaan Doddotaa Yeroo Ammaa Aanaalee foyya'iinsa guddaa keessatti argaman keessaa tokko yoo taatu bulchiinsa magaalaa dheeraa waliin ta'uudhaan seenaa haaras galmeessuu irratti argamu. Aanaan Doddotaa seenaa oromoo keessatti iddoo guddaa qabdi. Seenaa Oromoo keessatti Aanaan Doddotaa iddoo Jeneraal Taaddasaa Birruu Tokkummaa fi Obbolummaa ummata oromoo itti cimsaniidha. Seenaa qabsoo oromoo keessatti Aanaan Doddotaa fi Magaalaa Dheeraa Aarsaa guddaan kaffaluun kan beekkaman yammuu ta'u jiraattonni naannoo kanaas sabboonummaan beekkamu. Yeroo Artiistiin beekkamaa fi jaalatamaan ummata oromoo Haacaaluu Hunddeessaa finxaaleyyiin Ajjeefametti Magaalli Dheeraa Gadda Hamaa keessa kan turtee fi Taatee ajjeefamaa booda sabaabaa gadduu ummataatii baay'ee dararamaa turaniiru. Magaalaan Dheeraa bara 2014 irraa eegalee Iinvastimantii guddaa keessummeessaa kan jirtu yammuu ta'u guddinni magaalaa fi lakkaafsi hawaasa gara naannoo kanaa dhufu daran dabalaa jira. Naaf....D
https://om.wikipedia.org/wiki/Dodola,Dodola,Dodola magaalaa fi aanaa qabdi.
https://om.wikipedia.org/wiki/Dodola_(aanaa),Aanaa Dodolaa,Dodola yeroo amma kana godina arsi lixaa keessaatti argamti.
https://om.wikipedia.org/wiki/Dodola_(magaalaa),Dodola (magaalaa),Dodolaan magaalaa Oromiyaa gurguddoo keessaa tokko yoo taatu Godina Arsii Lixaa Aanaa Dodolaa keessa argamti. Magaalaa tun barumsaa fi daldala addaa addaa irratii kan hundooftee dha. Akkasumas magaalaa tun misoomaa fi industurii dhaan carraa guddaa carraaqaa kan jirtuu dha. Keessumayyuu yeroo ammaa saffisaan kan guddachaa heddu misooma jirtuu dha. Ummattootni magaalaa tana keessatti argaman kuma 20000 ol ta'a jedhamee yaaddama. Magaalaa tana keessatti afaanota addaa addaa sagalii 9 oltu dubbatama. Baldhinni lafa ishiis kiloomeetir isqu'arii 120 fi bishaan kiloometr isqu'arii 0.9 ta'a jedhamee yaaddama. Magaalotiin ollaa ishii kaababahaan Shaashamannee kibbaan Adaabbaa fi bahaan Boqqojii fa'a. Haalli teesuma lafaas ishii tulluwwa garreeni fi bishaanin marfamaa dha. Qileensi ishii bayyee kan namatti toluu fi kan nama gammachiisu dha. Yeroo bona ho'a yeroo Gannaa xinnoo qorra Arfaasa jiddugalessaa fi Birraa humditii gammachisa kan ta'ee dha. Dodola dandii konkolataa kan Shaashamanne irra ka'ee Dodola keessa darbee Adaabbaa dhaquu fi Dodola irraa ka'ee Boqqojii dhaqu qabdi. Dandiin kun kan cirrachaan afameedha. Yeroo amma aaspaltii afuuf tattafii godhaa jirti. Dodola manneen barnoota sadarkaa tokkoffa Elementary school sadarkaa lammaffaa Highschool fi Qophaa'ina preparatory tan of keessaa qabduudha.
